Trade #,Datetime,Signal,Price USD,Net P&L USD,Drawdown USD,Cumulative P&L USD,hour,Market_ATR,Market_Price,Market_SMA200,Filter_Time,Filter_ATR,Filter_Trend,Filter_ALL,Time_Reason,ATR_Reason,Trend_Reason
346,2025-03-11 11:08:00,Long,19446.0,169.0,-68.5,2143.0,11,102.66071428571429,19578.0,20440.76375,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
347,2025-03-11 12:41:00,Short,19356.0,118.0,-117.0,2261.0,12,108.78571428571429,19521.0,20423.31375,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
348,2025-03-11 14:41:00,Long,19533.5,180.5,-9.0,2441.5,14,129.60714285714286,19423.25,20405.2525,True,False,False,False,PASS,FAIL: ATR=129.6 > 110.6,FAIL: Long against trend
349,2025-03-12 07:32:00,Long,19599.5,295.0,-69.5,2736.5,7,100.05357142857143,19547.25,20263.97875,True,True,False,False,PASS,PASS,FAIL: Long against trend
350,2025-03-12 10:58:00,Short,19497.25,158.5,-24.5,2895.0,10,58.517857142857146,19582.75,20242.82125,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
351,2025-03-12 12:00:00,Long,19633.5,101.0,-94.5,2996.0,12,68.75,19722.0,20238.38875,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
352,2025-03-12 15:51:00,Short,19558.0,-240.0,-244.0,2756.0,15,113.625,19626.5,20217.535,True,False,True,False,PASS,FAIL: ATR=113.6 > 110.6,PASS
353,2025-03-12 19:51:00,Long,19678.0,-223.5,-231.0,2532.5,19,138.33928571428572,19572.75,20197.605,True,False,False,False,PASS,FAIL: ATR=138.3 > 110.6,FAIL: Long against trend
354,2025-03-12 23:27:00,Short,19566.25,66.5,-2.5,2599.0,23,132.76785714285714,19685.25,20188.07,True,False,True,False,PASS,FAIL: ATR=132.8 > 110.6,PASS
355,2025-03-13 00:56:00,Short,19469.25,108.5,-71.5,2707.5,0,134.14285714285714,19638.5,20177.8975,True,False,True,False,PASS,FAIL: ATR=134.1 > 110.6,PASS
356,2025-03-13 05:12:00,Long,19503.5,79.5,-11.0,2787.0,5,102.875,19464.0,20155.49125,True,True,False,False,PASS,PASS,FAIL: Long against trend
357,2025-03-13 06:27:00,Long,19613.75,-179.0,-185.0,2608.0,6,92.55357142857143,19483.5,20149.94125,True,True,False,False,PASS,PASS,FAIL: Long against trend
358,2025-03-13 07:37:00,Short,19524.25,-129.5,-145.5,2478.5,7,82.19642857142857,19492.75,20137.2825,True,True,True,True,PASS,PASS,PASS
359,2025-03-13 09:26:00,Long,19589.0,-787.5,-821.0,1691.0,9,80.32142857142857,19606.0,20132.61,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Long against trend
360,2025-03-13 13:33:00,Short,19195.25,-375.5,-388.0,1315.5,13,111.25,19423.25,20099.62625,True,False,True,False,PASS,FAIL: ATR=111.2 > 110.6,PASS
361,2025-03-13 15:02:00,Long,19383.0,55.0,-397.0,1370.5,15,122.07142857142857,19296.75,20091.695,True,False,False,False,PASS,FAIL: ATR=122.1 > 110.6,FAIL: Long against trend
362,2025-03-14 02:31:00,Short,19392.75,33.0,-55.0,1403.5,2,129.07142857142858,19449.75,20002.08,True,False,True,False,PASS,FAIL: ATR=129.1 > 110.6,PASS
363,2025-03-14 04:47:00,Long,19436.0,28.0,-26.5,1431.5,4,99.21428571428571,19410.25,19985.66625,True,True,False,False,PASS,PASS,FAIL: Long against trend
364,2025-03-14 11:18:00,Long,19631.5,76.5,-4.0,1508.0,11,54.535714285714285,19472.25,19944.55125,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
365,2025-03-16 18:51:00,Short,19600.75,68.0,-24.5,1576.0,18,97.125,19569.5,19899.51875,True,True,True,True,PASS,PASS,PASS
366,2025-03-17 03:02:00,Short,19568.75,23.0,-17.5,1599.0,3,87.19642857142857,19586.0,19877.23625,True,True,True,True,PASS,PASS,PASS
367,2025-03-17 04:22:00,Long,19602.5,35.5,-16.0,1634.5,4,76.64285714285714,19595.0,19873.6125,True,True,False,False,PASS,PASS,FAIL: Long against trend
368,2025-03-17 06:47:00,Long,19669.0,55.0,-1.5,1689.5,6,55.839285714285715,19592.0,19863.6575,True,True,False,False,PASS,PASS,FAIL: Long against trend
369,2025-03-17 13:50:00,Long,19823.0,40.5,-25.5,1730.0,13,58.589285714285715,19686.0,19836.49,True,True,False,False,PASS,PASS,FAIL: Long against trend
370,2025-03-17 14:42:00,Long,19936.5,230.5,-272.0,1960.5,14,64.03571428571429,19681.5,19832.22875,True,True,False,False,PASS,PASS,FAIL: Long against trend
371,2025-03-17 18:31:00,Long,20060.5,-253.5,-280.5,1707.0,18,94.76785714285714,19832.5,19818.3,True,True,True,True,PASS,PASS,PASS
372,2025-03-18 06:16:00,Short,19933.75,45.5,-128.0,1752.5,6,64.23214285714286,19767.0,19781.8525,True,True,True,True,PASS,PASS,PASS
373,2025-03-18 09:22:00,Short,19898.75,172.0,-22.0,1924.5,9,47.035714285714285,19771.25,19772.1425,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
374,2025-03-19 00:58:00,Short,19733.75,14.0,-57.0,1938.5,0,89.94642857142857,19564.25,19694.79125,True,True,True,True,PASS,PASS,PASS
375,2025-03-19 12:08:00,Long,19930.25,136.0,-329.5,2074.5,12,44.482142857142854,19557.5,19654.88875,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
376,2025-03-19 16:53:00,Short,19942.0,-218.0,-231.0,1856.5,16,70.53571428571429,19610.5,19641.31,True,True,True,True,PASS,PASS,PASS
377,2025-03-19 21:12:00,Long,20051.0,4.0,-52.0,1860.5,21,101.625,19807.0,19633.7125,True,True,True,True,PASS,PASS,PASS
378,2025-03-19 22:54:00,Long,20070.75,23.0,-9.0,1883.5,22,98.42857142857143,19823.5,19631.99875,True,True,True,True,PASS,PASS,PASS
379,2025-03-20 06:02:00,Short,19936.0,109.5,-10.0,1993.0,6,74.80357142857143,19842.0,19621.60875,True,True,False,False,PASS,PASS,FAIL: Short against trend
380,2025-03-20 10:37:00,Long,20074.0,-393.5,-412.5,1599.5,10,59.107142857142854,19641.0,19614.21125,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
381,2025-03-20 12:44:00,Short,19877.25,155.5,-130.0,1755.0,12,66.23214285714286,19729.5,19608.83,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Short against trend
382,2025-03-20 20:21:00,Long,19921.25,19.5,-45.0,1774.5,20,107.07142857142857,19690.5,19595.505,True,True,True,True,PASS,PASS,PASS
383,2025-03-21 09:22:00,Short,19646.0,-440.0,-458.0,1334.5,9,50.232142857142854,19592.75,19582.7525,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Short against trend
384,2025-03-21 12:48:00,Long,19866.0,42.0,-130.0,1376.5,12,59.625,19451.25,19584.85,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
385,2025-03-21 16:32:00,Long,19964.5,204.5,-16.5,1581.0,16,93.71791294642857,19970.75,19587.82125,True,True,True,True,PASS,PASS,PASS
386,2025-03-23 20:26:00,Long,20124.5,21.5,-56.5,1602.5,20,100.86077008928571,20063.5,19591.6175,True,True,True,True,PASS,PASS,PASS
387,2025-03-24 03:47:00,Long,20169.25,50.0,-23.5,1652.5,3,95.25362723214286,20112.5,19613.81,True,True,True,True,PASS,PASS,PASS
388,2025-03-24 04:50:00,Long,20209.0,35.5,-59.0,1688.0,4,89.05719866071429,20117.0,19617.02375,True,True,True,True,PASS,PASS,PASS
389,2025-03-24 07:02:00,Long,20219.75,45.5,-19.0,1733.5,7,85.21791294642857,20167.5,19623.365,True,True,True,True,PASS,PASS,PASS
390,2025-03-24 07:41:00,Long,20248.5,40.5,-21.5,1774.0,7,87.68219866071429,20210.75,19626.695,True,True,True,True,PASS,PASS,PASS
391,2025-03-24 09:18:00,Long,20285.0,59.5,-112.5,1833.5,9,79.32505580357143,20189.25,19629.97125,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
392,2025-03-24 10:47:00,Long,20344.75,39.0,-31.5,1872.5,10,43.375,20253.0,19637.155,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
393,2025-03-25 03:14:00,Long,20369.0,-140.0,-149.5,1732.5,3,44.285714285714285,20336.5,19705.12875,True,True,True,True,PASS,PASS,PASS
394,2025-03-25 04:30:00,Short,20299.0,-176.5,-185.0,1556.0,4,31.910714285714285,20341.25,19714.055,True,True,False,False,PASS,PASS,FAIL: Short against trend
395,2025-03-25 07:02:00,Long,20387.25,31.5,-47.5,1587.5,7,28.25,20338.25,19722.3925,True,True,True,True,PASS,PASS,PASS
396,2025-03-25 08:08:00,Long,20415.0,49.5,-22.5,1637.0,8,29.392857142857142,20303.75,19726.11,True,True,True,True,PASS,PASS,PASS
397,2025-03-25 11:03:00,Long,20486.0,25.0,-168.0,1662.0,11,31.232142857142858,20411.75,19737.4825,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
398,2025-03-26 00:06:00,Short,20477.0,24.0,-35.0,1686.0,0,55.375,20527.0,19788.57375,True,True,False,False,PASS,PASS,FAIL: Short against trend
399,2025-03-26 02:17:00,Short,20457.5,-49.5,-52.0,1636.5,2,51.69642857142857,20493.5,19798.02625,True,True,False,False,PASS,PASS,FAIL: Short against trend
400,2025-03-26 03:18:00,Long,20482.25,16.5,-1.5,1653.0,3,50.339285714285715,20478.0,19803.01125,True,True,True,True,PASS,PASS,PASS
401,2025-03-26 12:20:00,Short,20170.0,66.0,-95.5,1719.0,12,30.678571428571427,20480.5,19846.55,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Short against trend
402,2025-03-26 13:57:00,Short,20091.25,4.0,-110.0,1723.0,13,49.160714285714285,20295.5,19856.00625,True,True,False,False,PASS,PASS,FAIL: Short against trend
403,2025-03-26 18:15:00,Short,20043.75,42.5,-10.0,1765.5,18,72.10714285714286,20057.25,19872.86375,True,True,False,False,PASS,PASS,FAIL: Short against trend
404,2025-03-26 21:12:00,Long,20087.75,37.5,-32.5,1803.0,21,81.94642857142857,20019.0,19883.915,True,True,True,True,PASS,PASS,PASS
405,2025-03-26 22:25:00,Long,20115.0,14.5,-14.5,1817.5,22,81.94642857142857,20019.0,19883.915,True,True,True,True,PASS,PASS,PASS
406,2025-03-26 23:01:00,Long,20121.5,36.5,-13.0,1854.0,23,83.01785714285714,20059.75,19887.21125,True,True,True,True,PASS,PASS,PASS
407,2025-03-27 00:06:00,Long,20142.5,-152.5,-152.5,1701.5,0,83.57142857142857,20072.0,19890.5575,True,True,True,True,PASS,PASS,PASS
408,2025-03-27 04:04:00,Short,20066.25,79.0,0.0,1780.5,4,71.16071428571429,20134.25,19904.2575,True,True,False,False,PASS,PASS,FAIL: Short against trend
409,2025-03-27 05:28:00,Long,20113.25,30.5,-351.0,1811.0,5,64.17857142857143,20114.5,19907.765,True,True,True,True,PASS,PASS,PASS
410,2025-03-27 10:54:00,Long,20178.0,-260.5,-264.0,1550.5,10,49.910714285714285,20090.25,19927.23375,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
411,2025-03-27 11:59:00,Short,20047.75,64.5,-216.0,1615.0,11,47.125,20064.5,19929.815,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
412,2025-03-27 19:35:00,Short,19959.25,34.0,-99.0,1649.0,19,96.5,19997.25,19945.58875,True,True,False,False,PASS,PASS,FAIL: Short against trend
413,2025-03-28 05:35:00,Long,19925.5,50.5,-56.5,1699.5,5,61.107142857142854,19923.25,19962.67,True,True,False,False,PASS,PASS,FAIL: Long against trend
414,2025-03-28 06:49:00,Long,19967.5,-192.5,-208.5,1507.0,6,57.55357142857143,19857.5,19963.86625,True,True,False,False,PASS,PASS,FAIL: Long against trend
415,2025-03-28 08:59:00,Short,19871.25,163.5,-189.0,1670.5,8,51.982142857142854,19909.5,19966.40875,True,True,True,True,PASS,PASS,PASS
416,2025-03-28 12:57:00,Short,19501.0,67.0,-3.5,1737.5,12,57.232142857142854,19856.0,19969.95375,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
417,2025-03-31 04:17:00,Long,19266.75,37.5,-580.0,1775.0,4,93.91071428571429,19229.5,19940.66625,True,True,False,False,PASS,PASS,FAIL: Long against trend
418,2025-03-31 14:54:00,Long,19414.0,-149.0,-178.0,1626.0,14,85.91071428571429,19221.5,19915.09875,True,True,False,False,PASS,PASS,FAIL: Long against trend
419,2025-03-31 20:02:00,Short,19339.5,31.5,-50.0,1657.5,20,112.19642857142857,19413.0,19910.6,True,False,True,False,PASS,FAIL: ATR=112.2 > 110.6,PASS
420,2025-03-31 21:08:00,Short,19295.25,-151.0,-154.5,1506.5,21,113.66071428571429,19375.0,19909.95375,True,False,True,False,PASS,FAIL: ATR=113.7 > 110.6,PASS
421,2025-03-31 22:42:00,Long,19370.75,20.0,-16.0,1526.5,22,113.48214285714286,19358.25,19908.89875,True,False,False,False,PASS,FAIL: ATR=113.5 > 110.6,FAIL: Long against trend
422,2025-04-01 04:54:00,Long,19465.5,69.0,-11.5,1595.5,4,85.375,19360.5,19903.24125,True,True,False,False,PASS,PASS,FAIL: Long against trend
423,2025-04-01 09:33:00,Long,19407.25,102.5,-292.0,1698.0,9,68.98214285714286,19405.0,19900.855,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Long against trend
424,2025-04-01 11:23:00,Long,19593.5,89.0,-124.5,1787.0,11,71.44642857142857,19354.25,19899.83875,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
425,2025-04-01 14:50:00,Short,19398.25,46.5,-590.0,1833.5,14,89.48214285714286,19592.0,19896.27875,True,True,True,True,PASS,PASS,PASS
426,2025-04-02 08:24:00,Short,19377.25,94.0,-39.5,1927.5,8,67.875,19530.5,19876.97375,True,True,True,True,PASS,PASS,PASS
427,2025-04-02 11:21:00,Long,19649.75,123.0,0.0,2050.5,11,53.607142857142854,19428.75,19874.65375,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
428,2025-04-02 12:48:00,Long,19779.0,83.5,-2.0,2134.0,12,68.96428571428571,19532.25,19871.4125,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
429,2025-04-02 16:14:00,Long,19925.75,-634.5,-650.5,1499.5,16,89.83928571428571,19813.25,19871.44,True,True,False,False,PASS,PASS,FAIL: Long against trend
430,2025-04-02 16:28:00,Short,19608.5,899.5,-7.5,2399.0,16,89.83928571428571,19813.25,19871.44,True,True,True,True,PASS,PASS,PASS
431,2025-04-02 21:08:00,Long,19044.75,133.0,-54.5,2532.0,21,204.57142857142858,18951.5,19865.665,True,False,False,False,PASS,FAIL: ATR=204.6 > 110.6,FAIL: Long against trend
432,2025-04-03 05:46:00,Short,19046.5,106.0,-9.0,2638.0,5,199.76785714285714,19045.75,19840.34875,True,False,True,False,PASS,FAIL: ATR=199.8 > 110.6,PASS
433,2025-04-03 06:49:00,Short,18988.25,103.5,-145.5,2741.5,6,194.69642857142858,19095.75,19837.83875,True,False,True,False,PASS,FAIL: ATR=194.7 > 110.6,PASS
434,2025-04-03 08:57:00,Short,18852.75,163.0,-442.5,2904.5,8,189.53571428571428,19034.5,19832.7925,True,False,True,False,PASS,FAIL: ATR=189.5 > 110.6,PASS
435,2025-04-03 12:30:00,Long,18970.25,-419.5,-431.0,2485.0,12,121.14285714285714,18989.25,19819.365,False,False,False,False,FAIL: Trading at 12:00 (avoid 9-13),FAIL: ATR=121.1 > 110.6,FAIL: Long against trend
436,2025-04-03 14:32:00,Short,18760.5,46.5,-211.5,2531.5,14,130.375,18885.0,19806.76625,True,False,True,False,PASS,FAIL: ATR=130.4 > 110.6,PASS
437,2025-04-03 23:31:00,Short,18577.0,84.0,-4.0,2615.5,23,141.71428571428572,18673.75,19751.01125,True,False,True,False,PASS,FAIL: ATR=141.7 > 110.6,PASS
438,2025-04-04 01:05:00,Short,18465.75,-346.5,-351.5,2269.0,1,139.33928571428572,18638.5,19743.15,True,False,True,False,PASS,FAIL: ATR=139.3 > 110.6,PASS
439,2025-04-04 01:58:00,Long,18639.0,-180.5,-185.5,2088.5,1,136.92857142857142,18636.0,19735.38375,True,False,False,False,PASS,FAIL: ATR=136.9 > 110.6,FAIL: Long against trend
440,2025-04-04 05:28:00,Short,18548.75,267.5,-106.5,2356.0,5,115.66071428571429,18642.75,19710.1075,True,False,True,False,PASS,FAIL: ATR=115.7 > 110.6,PASS
441,2025-04-04 06:52:00,Short,18077.25,87.0,-164.0,2443.0,6,101.25,18586.5,19692.73875,True,True,True,True,PASS,PASS,PASS
442,2025-04-04 08:45:00,Long,18199.0,-950.0,-1087.5,1493.0,8,96.67857142857143,18573.0,19675.06,True,True,False,False,PASS,PASS,FAIL: Long against trend
443,2025-04-04 12:51:00,Short,17724.0,127.0,-170.5,1620.0,12,161.875,18195.5,19631.00875,False,False,True,False,FAIL: Trading at 12:00 (avoid 9-13),FAIL: ATR=161.9 > 110.6,PASS
444,2025-04-07 03:05:00,Short,16500.5,-783.5,-799.0,836.5,3,335.60714285714283,16787.5,19432.63875,True,False,True,False,PASS,FAIL: ATR=335.6 > 110.6,PASS
445,2025-04-07 04:18:00,Long,16892.25,464.0,-288.0,1300.5,4,330.2142857142857,16736.5,19414.2625,True,False,False,False,PASS,FAIL: ATR=330.2 > 110.6,FAIL: Long against trend
446,2025-04-07 06:37:00,Long,17157.5,-322.0,-330.0,978.5,6,301.57142857142856,16682.75,19357.71625,True,False,False,False,PASS,FAIL: ATR=301.6 > 110.6,FAIL: Long against trend
447,2025-04-07 08:09:00,Short,16996.5,442.0,-471.5,1420.5,8,304.60714285714283,16842.75,19339.7175,True,False,True,False,PASS,FAIL: ATR=304.6 > 110.6,PASS
448,2025-04-07 14:19:00,Long,17794.25,64.5,-778.0,1485.0,14,342.14285714285717,17658.5,19241.55375,True,False,False,False,PASS,FAIL: ATR=342.1 > 110.6,FAIL: Long against trend
449,2025-04-07 22:11:00,Long,17852.0,-277.0,-367.0,1208.0,22,403.6607142857143,17748.25,19138.665,True,False,False,False,PASS,FAIL: ATR=403.7 > 110.6,FAIL: Long against trend
450,2025-04-08 06:21:00,Short,17713.5,-227.0,-243.0,981.0,6,189.46428571428572,17785.0,19031.96625,True,False,True,False,PASS,FAIL: ATR=189.5 > 110.6,PASS
451,2025-04-08 07:18:00,Long,17827.0,83.5,-66.5,1064.5,7,178.64285714285714,17881.0,19019.89375,True,False,False,False,PASS,FAIL: ATR=178.6 > 110.6,FAIL: Long against trend
452,2025-04-08 09:34:00,Long,18162.5,171.0,-200.5,1235.5,9,128.05357142857142,17785.0,18984.53,False,False,False,False,FAIL: Trading at 9:00 (avoid 9-13),FAIL: ATR=128.1 > 110.6,FAIL: Long against trend
453,2025-04-08 11:25:00,Short,18012.0,242.5,-245.5,1478.0,11,131.30357142857142,18016.25,18974.325,False,False,True,False,FAIL: Trading at 11:00 (avoid 9-13),FAIL: ATR=131.3 > 110.6,PASS
454,2025-04-08 13:00:00,Short,17662.25,178.0,-143.5,1656.0,13,149.42857142857142,18248.5,18954.4675,True,False,True,False,PASS,FAIL: ATR=149.4 > 110.6,PASS
455,2025-04-08 13:23:00,Short,17573.0,21.0,-377.0,1677.0,13,149.42857142857142,18248.5,18954.4675,True,False,True,False,PASS,FAIL: ATR=149.4 > 110.6,PASS
456,2025-04-08 14:57:00,Short,17449.75,185.0,-48.5,1862.0,14,156.25,18054.0,18934.94,True,False,True,False,PASS,FAIL: ATR=156.2 > 110.6,PASS
457,2025-04-08 18:38:00,Short,16999.0,145.0,-167.0,2007.0,18,233.08928571428572,17237.0,18882.90625,True,False,True,False,PASS,FAIL: ATR=233.1 > 110.6,PASS
458,2025-04-08 19:45:00,Short,16891.25,64.0,-215.5,2071.0,19,239.48214285714286,17232.0,18868.395,True,False,True,False,PASS,FAIL: ATR=239.5 > 110.6,PASS
459,2025-04-08 22:31:00,Long,17176.25,-503.5,-520.5,1567.5,22,250.14285714285714,16994.0,18837.5675,True,False,False,False,PASS,FAIL: ATR=250.1 > 110.6,FAIL: Long against trend
460,2025-04-08 23:56:00,Short,16924.5,-955.0,-1003.0,612.5,23,253.73214285714286,16899.0,18821.69625,True,False,True,False,PASS,FAIL: ATR=253.7 > 110.6,PASS
461,2025-04-09 04:03:00,Long,17402.0,-529.5,-544.5,83.0,4,257.51785714285717,16825.0,18759.2975,True,False,False,False,PASS,FAIL: ATR=257.5 > 110.6,FAIL: Long against trend
462,2025-04-09 06:34:00,Short,17137.25,306.0,-471.0,389.0,6,251.85714285714286,17342.75,18713.9375,True,False,True,False,PASS,FAIL: ATR=251.9 > 110.6,PASS
463,2025-04-09 09:31:00,Long,17245.0,465.0,-76.0,854.0,9,229.33928571428572,17248.0,18672.9125,False,False,False,False,FAIL: Trading at 9:00 (avoid 9-13),FAIL: ATR=229.3 > 110.6,FAIL: Long against trend
464,2025-04-09 09:54:00,Long,17500.25,84.0,-571.5,938.0,9,229.33928571428572,17248.0,18672.9125,False,False,False,False,FAIL: Trading at 9:00 (avoid 9-13),FAIL: ATR=229.3 > 110.6,FAIL: Long against trend
465,2025-04-09 13:20:00,Long,17978.25,1496.5,-356.5,2434.5,13,263.625,17446.5,18630.41,True,False,False,False,PASS,FAIL: ATR=263.6 > 110.6,FAIL: Long against trend
466,2025-04-09 14:19:00,Long,18967.5,89.5,-502.0,2524.0,14,279.25,17225.0,18616.58,True,False,False,False,PASS,FAIL: ATR=279.2 > 110.6,FAIL: Long against trend
467,2025-04-09 15:50:00,Long,19256.0,199.0,-55.0,2723.0,15,284.3392857142857,17530.25,18591.1,True,False,False,False,PASS,FAIL: ATR=284.3 > 110.6,FAIL: Long against trend
468,2025-04-09 23:43:00,Short,18989.75,78.5,-392.5,2801.5,23,382.94642857142856,19228.0,18563.54625,True,False,False,False,PASS,FAIL: ATR=382.9 > 110.6,FAIL: Short against trend
469,2025-04-10 04:00:00,Short,18898.5,164.0,-124.5,2965.5,4,319.23214285714283,19048.25,18546.53125,True,False,False,False,PASS,FAIL: ATR=319.2 > 110.6,FAIL: Short against trend
470,2025-04-10 04:55:00,Short,18791.5,-397.5,-405.0,2568.0,4,301.85714285714283,19152.0,18542.9725,True,False,False,False,PASS,FAIL: ATR=301.9 > 110.6,FAIL: Short against trend
471,2025-04-10 06:39:00,Long,18990.25,-1616.5,-1663.0,951.5,6,292.32142857142856,18897.5,18535.76125,True,False,True,False,PASS,FAIL: ATR=292.3 > 110.6,PASS
472,2025-04-10 12:15:00,Short,18182.0,408.5,-13.5,1360.0,12,159.08928571428572,18823.0,18519.76,False,False,False,False,FAIL: Trading at 12:00 (avoid 9-13),FAIL: ATR=159.1 > 110.6,FAIL: Short against trend
473,2025-04-10 18:31:00,Long,18553.5,47.5,-34.0,1407.5,18,279.19642857142856,18482.0,18492.26,True,False,False,False,PASS,FAIL: ATR=279.2 > 110.6,FAIL: Long against trend
474,2025-04-10 20:02:00,Short,18334.25,120.5,-9.0,1528.0,20,281.75,18501.5,18488.62,True,False,False,False,PASS,FAIL: ATR=281.8 > 110.6,FAIL: Short against trend
475,2025-04-10 20:44:00,Short,18178.75,-650.5,-706.5,877.5,20,281.75,18501.5,18488.62,True,False,False,False,PASS,FAIL: ATR=281.8 > 110.6,FAIL: Short against trend
476,2025-04-10 23:55:00,Long,18504.0,57.5,-63.0,935.0,23,277.01785714285717,18183.0,18475.34875,True,False,False,False,PASS,FAIL: ATR=277.0 > 110.6,FAIL: Long against trend
477,2025-04-11 01:52:00,Long,18647.0,174.5,-6.0,1109.5,1,288.32142857142856,18354.75,18466.94125,True,False,False,False,PASS,FAIL: ATR=288.3 > 110.6,FAIL: Long against trend
478,2025-04-11 03:29:00,Short,18577.25,219.0,-215.0,1328.5,3,282.94642857142856,18475.25,18463.2375,True,False,False,False,PASS,FAIL: ATR=282.9 > 110.6,FAIL: Short against trend
479,2025-04-11 04:34:00,Short,18392.75,-340.0,-348.0,988.5,4,275.44642857142856,18695.5,18457.1925,True,False,False,False,PASS,FAIL: ATR=275.4 > 110.6,FAIL: Short against trend
480,2025-04-11 05:52:00,Long,18562.75,132.5,-12.0,1121.0,5,254.42857142857142,18682.0,18455.15625,True,False,True,False,PASS,FAIL: ATR=254.4 > 110.6,PASS
481,2025-04-11 09:33:00,Short,18369.0,66.5,-558.0,1187.5,9,194.83928571428572,18629.5,18442.3325,False,False,False,False,FAIL: Trading at 9:00 (avoid 9-13),FAIL: ATR=194.8 > 110.6,FAIL: Short against trend
482,2025-04-11 12:32:00,Long,18632.5,216.0,-4.5,1403.5,12,208.30357142857142,18570.0,18429.40375,False,False,True,False,FAIL: Trading at 12:00 (avoid 9-13),FAIL: ATR=208.3 > 110.6,PASS
483,2025-04-13 22:48:00,Long,19044.0,66.0,-77.0,1469.5,22,221.625,19013.25,18402.32875,True,False,True,False,PASS,FAIL: ATR=221.6 > 110.6,PASS
484,2025-04-14 00:47:00,Long,19089.25,62.0,-0.5,1531.5,0,203.125,19006.0,18398.08625,True,False,True,False,PASS,FAIL: ATR=203.1 > 110.6,PASS
485,2025-04-14 02:11:00,Long,19102.25,54.0,-52.5,1585.5,2,193.33928571428572,19053.75,18395.91625,True,False,True,False,PASS,FAIL: ATR=193.3 > 110.6,PASS
486,2025-04-14 03:06:00,Long,19120.5,36.5,-93.5,1622.0,3,185.01785714285714,19052.5,18394.15375,True,False,True,False,PASS,FAIL: ATR=185.0 > 110.6,PASS
487,2025-04-14 07:26:00,Long,19159.5,38.5,-191.5,1660.5,7,125.19642857142857,19157.5,18388.30125,True,False,True,False,PASS,FAIL: ATR=125.2 > 110.6,PASS
488,2025-04-14 08:58:00,Long,19187.0,56.5,-26.5,1717.0,8,109.73214285714286,19065.75,18383.45375,True,True,True,True,PASS,PASS,PASS
489,2025-04-14 11:46:00,Short,18869.25,252.0,-31.0,1969.0,11,87.91071428571429,19185.0,18377.475,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
490,2025-04-14 15:01:00,Long,19033.0,88.5,-24.0,2057.5,15,123.73214285714286,18828.75,18368.06125,True,False,True,False,PASS,FAIL: ATR=123.7 > 110.6,PASS
491,2025-04-15 00:34:00,Long,18928.0,124.5,-118.0,2182.0,0,150.82142857142858,18900.5,18337.92375,True,False,True,False,PASS,FAIL: ATR=150.8 > 110.6,PASS
492,2025-04-15 07:13:00,Short,18965.0,132.5,-42.0,2314.5,7,94.23214285714286,19009.75,18320.71125,True,True,False,False,PASS,PASS,FAIL: Short against trend
493,2025-04-15 08:18:00,Short,18900.5,66.5,-8.5,2381.0,8,85.42857142857143,19000.25,18317.37,True,True,False,False,PASS,PASS,FAIL: Short against trend
494,2025-04-15 09:28:00,Long,18963.0,58.0,-0.5,2439.0,9,82.46428571428571,18979.75,18313.2025,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
495,2025-04-15 09:38:00,Long,19012.75,154.0,-12.5,2593.0,9,74.30357142857143,18984.5,18309.4025,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
496,2025-04-15 19:34:00,Short,18712.75,65.0,-46.5,2658.0,19,109.17857142857143,18938.0,18299.34125,True,True,False,False,PASS,PASS,FAIL: Short against trend
